,index,RegistryDate,ExpirationDate,HostCountry,DomainAge,ExpYear,ExpMonth,ExpDay,URLType
1220,0,2009-10-29 02:40:57,2021-10-29 02:40:57,AU,3790,2021.0,10.0,29.0,0
1221,0,2011-08-30 17:16:40,2025-08-30 17:16:40,US,3119,2025.0,8.0,30.0,0
1222,0,1997-10-05 04:00:00,2020-10-04 04:00:00,US,8197,2020.0,10.0,4.0,0
1223,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
1224,0,2014-04-02 02:15:54,2020-04-02 02:15:54,CN,2174,2020.0,4.0,2.0,1
1225,0,2000-01-21 16:28:17,2021-01-21 16:28:17,US,7358,2021.0,1.0,21.0,0
1226,0,2000-01-21 16:28:17,2021-01-21 16:28:17,US,7358,2021.0,1.0,21.0,0
1227,0,2014-11-03 12:17:56,2021-11-03 12:17:56,US,1959,2021.0,11.0,3.0,1
1228,0,2009-04-03 20:00:00,2020-04-03 21:00:00,,3998,2020.0,4.0,3.0,0
1229,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1230,0,1996-02-11 05:00:00,2022-02-12 05:00:00,KR,8799,2022.0,2.0,12.0,0
1231,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1232,0,2014-07-04 07:35:02,2021-07-04 07:35:02,CN,2081,2021.0,7.0,4.0,1
1233,0,2010-07-30 23:46:41,2021-02-02 11:59:59,US,3515,2021.0,2.0,2.0,0
1234,0,,,,0,,,,0
1235,0,2012-07-10 08:24:05,2021-07-10 08:24:05,,2805,2021.0,7.0,10.0,1
1236,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
1237,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
1238,0,2004-09-03 20:40:52,2020-09-03 20:40:52,,5671,2020.0,9.0,3.0,0
1239,0,2006-02-22 11:21:13,2021-02-22 11:21:13,NL,5135,2021.0,2.0,22.0,0
1240,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
1241,0,2000-03-08 21:45:43,2021-03-08 21:45:43,CA,7311,2021.0,3.0,8.0,1
1242,0,2013-03-19 20:03:25,2020-03-19 20:03:25,EG,2552,2020.0,3.0,19.0,0
1243,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1244,0,2014-11-03 12:17:56,2021-11-03 12:17:56,US,1959,2021.0,11.0,3.0,1
1245,0,,,,0,0.0,0.0,0.0,0
1246,0,1999-10-27 13:00:00,2020-10-26 14:00:00,,7445,2020.0,10.0,26.0,0
1247,0,1996-07-16 04:00:00,2021-07-15 04:00:00,,8643,2021.0,7.0,15.0,0
1248,0,2002-05-20 18:06:29,2023-05-20 18:06:29,IN,6508,2023.0,5.0,20.0,0
1249,0,2012-03-06 20:59:19,2021-03-06 20:59:19,CN,2930,2021.0,3.0,6.0,1
1250,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1251,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1252,0,1996-05-20 04:00:00,2020-05-21 04:00:00,US,8700,2020.0,5.0,21.0,0
1253,0,2010-01-30 20:44:17,2021-01-30 20:44:17,,3696,2021.0,1.0,30.0,1
1254,0,,,,0,0.0,0.0,0.0,0
1255,0,2020-01-21 08:07:50,2021-01-21 08:07:50,PH,54,2021.0,1.0,21.0,1
1256,0,,,,0,0.0,0.0,0.0,1
1257,0,1996-05-01 04:00:00,2020-05-02 04:00:00,,8719,2020.0,5.0,2.0,0
1258,0,2004-06-11 07:54:36,2027-06-11 07:54:36,CN,5756,2027.0,6.0,11.0,1
1259,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1260,0,,,,0,0.0,0.0,0.0,1
1261,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1262,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1263,0,,,,0,,,,0
1264,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
1265,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1266,0,2017-08-06 18:26:17,2020-08-06 18:26:17,US,951,2020.0,8.0,6.0,0
1267,0,,,,0,0.0,0.0,0.0,0
1268,0,2015-02-09 18:46:12,2021-02-09 18:46:12,FR,1860,2021.0,2.0,9.0,0
1269,0,,,,0,0.0,0.0,0.0,1
1270,0,2008-03-13 11:09:23,2021-03-13 11:09:23,,4385,2021.0,3.0,13.0,1
1271,0,1999-08-08 04:48:02,2020-08-08 04:47:54,US,7525,2020.0,8.0,8.0,0
1272,0,2014-04-02 02:15:54,2020-04-02 02:15:54,CN,2174,2020.0,4.0,2.0,1
1273,0,2014-04-02 02:15:54,2020-04-02 02:15:54,CN,2174,2020.0,4.0,2.0,1
1274,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1275,0,2009-03-15 03:13:53,2021-03-15 03:13:53,US,4018,2021.0,3.0,15.0,0
1276,0,2013-03-19 20:03:25,2020-03-19 20:03:25,EG,2552,2020.0,3.0,19.0,0
1277,0,1998-09-10 04:00:00,2021-09-09 04:00:00,,7857,2021.0,9.0,9.0,0
1278,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1279,0,2002-04-21 07:14:49,2020-04-21 07:14:49,CN,6538,2020.0,4.0,21.0,1
1280,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
1281,0,,2028-06-17 00:00:00,,0,2028.0,6.0,17.0,0
1282,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1283,0,2016-02-20 19:31:47,2021-02-20 19:31:47,,1484,2021.0,2.0,20.0,1
1284,0,,,,0,,,,0
1285,0,2007-02-23 22:21:41,2021-02-23 22:21:41,US,4768,2021.0,2.0,23.0,0
1286,0,2008-04-20 10:08:00,2021-04-20 10:08:00,US,4347,2021.0,4.0,20.0,1
1287,0,2013-01-29 09:58:25,2021-01-29 09:58:25,US,2602,2021.0,1.0,29.0,0
1288,0,2016-06-27 04:48:43,2020-06-27 04:48:43,IN,1357,2020.0,6.0,27.0,1
1289,0,2004-10-18 00:00:00,2022-10-27 00:00:00,,5627,2022.0,10.0,27.0,0
1290,0,1998-09-10 04:00:00,2021-09-09 04:00:00,,7857,2021.0,9.0,9.0,0
1291,0,2011-06-21 09:01:50,2020-06-21 09:01:50,DE,3190,2020.0,6.0,21.0,1
1292,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1293,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1294,0,2007-11-27 03:49:29,2021-11-27 03:49:29,AU,4492,2021.0,11.0,27.0,0
1295,0,2000-08-24 04:46:13,2020-08-24 04:46:13,,7143,2020.0,8.0,24.0,0
1296,0,1996-07-16 04:00:00,2021-07-15 04:00:00,,8643,2021.0,7.0,15.0,0
1297,0,,,,0,0.0,0.0,0.0,1
1298,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
1299,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1300,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1301,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1302,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
1303,0,2004-08-28 04:23:26,2022-08-28 04:23:26,US,5678,2022.0,8.0,28.0,0
1304,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1305,0,,,,0,,,,0
1306,0,2008-07-12 21:44:45,2021-02-23 04:59:59,US,4263,2021.0,2.0,23.0,0
1307,0,1998-01-09 05:00:00,2021-01-08 05:00:00,US,8101,2021.0,1.0,8.0,0
1308,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1309,0,,,,0,,,,0
1310,0,,,,0,0.0,0.0,0.0,0
1311,0,2015-06-08 06:40:44,2020-06-08 06:40:44,US,1742,2020.0,6.0,8.0,1
1312,0,2001-01-19 14:30:44,2021-01-19 14:30:44,JP,6994,2021.0,1.0,19.0,0
1313,0,2004-06-20 18:57:38,2020-06-20 18:57:38,US,5746,2020.0,6.0,20.0,0
1314,0,,,,0,0.0,0.0,0.0,0
1315,0,2011-11-21 15:01:28,2024-11-21 15:01:28,US,3036,2024.0,11.0,21.0,0
1316,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
1317,0,2008-09-16 13:28:35,2020-09-19 00:00:00,,4198,2020.0,9.0,19.0,0
1318,0,2018-06-25 05:49:58,2020-06-25 05:49:58,CN,629,2020.0,6.0,25.0,1
1319,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
1320,0,2005-06-10 22:56:20,2021-06-10 22:56:20,US,5391,2021.0,6.0,10.0,0
1321,0,2014-09-26 19:13:12,2020-09-26 19:13:12,CN,1996,2020.0,9.0,26.0,1
1322,0,1999-03-25 05:00:00,2025-03-25 04:00:00,,7661,2025.0,3.0,25.0,0
1323,0,1999-08-08 04:48:02,2020-08-08 04:47:54,US,7525,2020.0,8.0,8.0,0
1324,0,2006-05-28 02:08:53,2020-05-28 02:08:53,,5040,2020.0,5.0,28.0,0
1325,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
1326,0,,,,0,,,,1
1327,0,,,,0,,,,0
1328,0,2014-09-26 19:13:12,2020-09-26 19:13:12,CN,1996,2020.0,9.0,26.0,1
1329,0,2019-08-27 12:01:44,2020-08-27 12:01:44,,201,2020.0,8.0,27.0,1
1330,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
1331,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1332,0,,,,0,,,,0
1333,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1334,0,2001-10-26 06:29:51,2020-10-26 06:29:51,KR,6715,2020.0,10.0,26.0,0
1335,0,1998-10-28 05:00:00,2020-10-27 04:00:00,ES,7809,2020.0,10.0,27.0,1
1336,0,2006-01-12 21:00:00,2021-01-12 21:00:00,,5175,2021.0,1.0,12.0,0
1337,0,2012-07-10 08:24:05,2021-07-10 08:24:05,,2805,2021.0,7.0,10.0,1
1338,0,2010-01-30 20:44:17,2021-01-30 20:44:17,,3696,2021.0,1.0,30.0,1
1339,0,2014-12-31 06:05:20,2021-12-31 06:05:20,US,1901,2021.0,12.0,31.0,1
1340,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
1341,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
1342,0,2008-03-13 11:09:23,2021-03-13 11:09:23,,4385,2021.0,3.0,13.0,1
1343,0,,,,0,0.0,0.0,0.0,0
1344,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
1345,0,2014-04-02 02:15:54,2020-04-02 02:15:54,CN,2174,2020.0,4.0,2.0,1
1346,0,1997-06-12 04:00:00,2020-06-11 04:00:00,US,8312,2020.0,6.0,11.0,0
1347,0,2000-01-21 16:28:17,2021-01-21 16:28:17,US,7358,2021.0,1.0,21.0,0
1348,0,2016-02-01 08:31:34,2021-02-01 08:31:34,US,1504,2021.0,2.0,1.0,1
1349,0,2017-05-20 18:31:08,2020-05-20 18:31:08,,1029,2020.0,5.0,20.0,1
1350,0,2008-07-14 20:00:00,2020-07-14 21:00:00,,4261,2020.0,7.0,14.0,0
1351,0,2004-11-19 05:50:20,2021-11-19 05:50:20,PA,5595,2021.0,11.0,19.0,0
1352,0,2008-02-04 19:59:11,2021-02-04 19:59:11,,4422,2021.0,2.0,4.0,0
1353,0,,,,0,0.0,0.0,0.0,0
1354,0,,,,0,,,,0
1355,0,2013-03-19 20:03:25,2020-03-19 20:03:25,EG,2552,2020.0,3.0,19.0,0
1356,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1357,0,2004-06-14 17:25:27,2020-06-14 17:25:27,,5752,2020.0,6.0,14.0,0
1358,0,,,,0,0.0,0.0,0.0,0
1359,0,2015-06-08 06:40:44,2020-06-08 06:40:44,US,1742,2020.0,6.0,8.0,1
1360,0,1993-09-30 04:00:00,2025-09-29 04:00:00,US,9663,2025.0,9.0,29.0,0
1361,0,,,,0,0.0,0.0,0.0,1
1362,0,,,,0,,,,0
1363,0,2013-05-15 09:38:07,2020-05-15 09:38:07,US,2496,2020.0,5.0,15.0,1
1364,0,2012-03-06 20:59:19,2021-03-06 20:59:19,CN,2930,2021.0,3.0,6.0,1
1365,0,2013-05-15 09:38:07,2020-05-15 09:38:07,,2496,2020.0,5.0,15.0,1
1366,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
1367,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1368,0,2017-08-06 18:26:17,2020-08-06 18:26:17,US,951,2020.0,8.0,6.0,0
1369,0,1998-01-09 05:00:00,2021-01-08 05:00:00,US,8101,2021.0,1.0,8.0,0
1370,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1371,0,2011-08-30 17:16:40,2025-08-30 17:16:40,US,3119,2025.0,8.0,30.0,0
1372,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
1373,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1374,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1375,0,2019-04-10 02:25:01,2020-04-10 02:25:01,,340,2020.0,4.0,10.0,1
1376,0,2019-04-10 02:25:01,2020-04-10 02:25:01,,340,2020.0,4.0,10.0,1
1377,0,2020-01-16 19:28:14,2021-01-16 19:28:14,,58,2021.0,1.0,16.0,1
1378,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1379,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1380,0,2011-06-21 09:01:50,2020-06-21 09:01:50,DE,3190,2020.0,6.0,21.0,1
1381,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
1382,0,2008-03-19 18:43:06,2020-10-22 03:59:59,US,4378,2020.0,10.0,22.0,0
1383,0,1999-10-27 13:00:00,2020-10-26 14:00:00,,7445,2020.0,10.0,26.0,0
1384,0,2013-06-16 02:38:02,2021-06-16 02:38:02,US,2464,2021.0,6.0,16.0,1
1385,0,2020-03-05 20:19:59,2021-03-05 20:19:59,CN,9,2021.0,3.0,5.0,1
1386,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1387,0,1996-08-30 04:00:00,2024-08-29 04:00:00,US,8598,2024.0,8.0,29.0,0
1388,0,1998-05-13 04:00:00,2020-05-12 04:00:00,FR,7977,2020.0,5.0,12.0,0
1389,0,2010-01-15 07:24:23,2026-01-15 07:24:23,CN,3712,2026.0,1.0,15.0,1
1390,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1391,0,1999-08-08 04:48:02,2020-08-08 04:47:54,US,7525,2020.0,8.0,8.0,0
1392,0,2014-12-31 06:05:20,2021-12-31 06:05:20,US,1901,2021.0,12.0,31.0,1
1393,0,2010-10-30 05:10:57,2021-10-30 05:10:57,US,3424,2021.0,10.0,30.0,0
1394,0,1999-08-08 04:48:02,2020-08-08 04:47:54,US,7525,2020.0,8.0,8.0,0
1395,0,2018-06-25 05:49:58,2020-06-25 05:49:58,CN,629,2020.0,6.0,25.0,1
1396,0,2005-12-31 04:47:04,2026-12-31 04:47:04,us,5188,2026.0,12.0,31.0,0
1397,0,2003-10-12 22:23:19,2021-10-12 22:23:19,US,5998,2021.0,10.0,12.0,1
1398,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1399,0,2004-08-06 09:10:57,2020-08-06 09:10:57,,5700,2020.0,8.0,6.0,1
1400,0,2014-11-03 12:17:56,2021-11-03 12:17:56,US,1959,2021.0,11.0,3.0,1
1401,0,,,,0,0.0,0.0,0.0,1
1402,0,2019-08-27 12:01:44,2020-08-27 12:01:44,,201,2020.0,8.0,27.0,1
1403,0,2012-03-06 20:59:19,2021-03-06 20:59:19,CN,2930,2021.0,3.0,6.0,1
1404,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1405,0,2006-11-10 17:56:31,2020-11-10 17:56:31,,4873,2020.0,11.0,10.0,0
1406,0,2017-02-23 19:30:21,2021-02-23 19:30:21,,1115,2021.0,2.0,23.0,1
1407,0,2019-12-10 00:00:00,2020-12-10 00:00:00,,96,2020.0,12.0,10.0,0
1408,0,2017-08-06 18:26:17,2020-08-06 18:26:17,US,951,2020.0,8.0,6.0,0
1409,0,2002-07-01 16:57:10,2020-07-01 17:02:35,US,6466,2020.0,7.0,1.0,0
1410,0,1999-10-27 13:00:00,2020-10-26 14:00:00,,7445,2020.0,10.0,26.0,0
1411,0,2006-03-22 00:00:00,2020-08-22 00:00:00,,5107,2020.0,8.0,22.0,0
1412,0,2012-03-06 20:59:19,2021-03-06 20:59:19,CN,2930,2021.0,3.0,6.0,1
1413,0,2019-02-06 20:00:11,2021-02-06 20:00:11,VN,402,2021.0,2.0,6.0,0
1414,0,2000-01-21 16:28:17,2021-01-21 16:28:17,US,7358,2021.0,1.0,21.0,0
1415,0,1999-10-27 13:00:00,2020-10-26 14:00:00,,7445,2020.0,10.0,26.0,0
1416,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1417,0,2009-10-22 02:06:38,2022-10-22 02:06:38,,3797,2022.0,10.0,22.0,1
1418,0,2016-08-08 18:53:41,2020-08-08 18:53:41,CN,1314,2020.0,8.0,8.0,1
1419,0,2009-12-21 01:20:46,2020-12-21 01:20:46,CN,3737,2020.0,12.0,21.0,1
1420,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1421,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
1422,0,2010-05-29 02:03:48,2021-05-29 02:03:48,US,3578,2021.0,5.0,29.0,0
1423,0,2008-03-19 18:43:06,2020-10-22 03:59:59,US,4378,2020.0,10.0,22.0,0
1424,0,2012-03-06 20:59:19,2021-03-06 20:59:19,CN,2930,2021.0,3.0,6.0,1
1425,0,2005-03-14 18:41:22,2021-03-14 17:41:22,US,5479,2021.0,3.0,14.0,0
1426,0,2011-04-14 15:24:51,2022-04-14 15:24:51,US,3257,2022.0,4.0,14.0,0
1427,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
1428,0,2010-11-27 15:20:17,2024-11-27 15:20:17,TR,3395,2024.0,11.0,27.0,0
1429,0,2010-01-30 20:44:17,2021-01-30 20:44:17,,3696,2021.0,1.0,30.0,1
1430,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1431,0,1995-07-16 04:00:00,2021-07-15 04:00:00,,9009,2021.0,7.0,15.0,0
1432,0,2020-02-16 21:07:51,2025-02-16 21:07:51,AE,27,2025.0,2.0,16.0,1
1433,0,2017-08-06 18:26:17,2020-08-06 18:26:17,US,951,2020.0,8.0,6.0,0
1434,0,1996-05-20 04:00:00,2020-05-21 04:00:00,US,8700,2020.0,5.0,21.0,0
1435,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1436,0,2004-06-20 18:57:38,2020-06-20 18:57:38,US,5746,2020.0,6.0,20.0,0
1437,0,1999-03-01 00:00:00,2021-03-01 00:00:00,,7685,2021.0,3.0,1.0,1
1438,0,1999-10-27 13:00:00,2020-10-26 14:00:00,,7445,2020.0,10.0,26.0,0
1439,0,2008-10-15 15:37:53,2020-10-15 15:37:53,US,4168,2020.0,10.0,15.0,1
1440,0,2010-10-30 05:10:57,2021-10-30 05:10:57,US,3424,2021.0,10.0,30.0,0
1441,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1442,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1443,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1444,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1445,0,2003-04-09 15:02:30,2020-04-09 15:02:30,DE,6184,2020.0,4.0,9.0,0
1446,0,2013-06-16 02:38:02,2021-06-16 02:38:02,US,2464,2021.0,6.0,16.0,1
1447,0,2005-02-07 04:35:25,2022-02-07 04:35:25,US,5515,2022.0,2.0,7.0,0
1448,0,,,,0,0.0,0.0,0.0,1
1449,0,1995-11-01 05:00:00,2021-02-02 11:59:59,US,8901,2021.0,2.0,2.0,0
1450,0,1999-12-02 15:08:09,2020-12-02 15:08:09,US,7408,2020.0,12.0,2.0,0
1451,0,,,,0,,,,0
1452,0,2006-01-12 21:00:00,2021-01-12 21:00:00,,5175,2021.0,1.0,12.0,0
1453,0,,,,0,0.0,0.0,0.0,1
1454,0,,,,0,,,,0
1455,0,2012-07-19 22:45:03,2020-07-19 22:45:03,RU,2795,2020.0,7.0,19.0,1
1456,0,,,,0,0.0,0.0,0.0,1
1457,0,2019-12-10 00:00:00,2020-12-10 00:00:00,,96,2020.0,12.0,10.0,0
1458,0,,,,0,,,,0
1459,0,1999-08-08 04:48:02,2020-08-08 04:47:54,US,7525,2020.0,8.0,8.0,0
1460,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1461,0,2007-11-27 03:49:29,2021-11-27 03:49:29,AU,4492,2021.0,11.0,27.0,0
1462,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1463,0,2008-03-04 11:48:53,2021-03-04 11:48:53,US,4394,2021.0,3.0,4.0,1
1464,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1465,0,2012-07-10 08:24:05,2021-07-10 08:24:05,,2805,2021.0,7.0,10.0,1
1466,0,2006-11-01 23:03:24,2028-11-17 23:39:45,US,4882,2028.0,11.0,17.0,0
1467,0,2017-08-06 18:26:17,2020-08-06 18:26:17,US,951,2020.0,8.0,6.0,0
1468,0,2004-06-20 18:57:38,2020-06-20 18:57:38,US,5746,2020.0,6.0,20.0,0
1469,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1470,0,2013-01-29 09:58:25,2021-01-29 09:58:25,US,2602,2021.0,1.0,29.0,0
1471,0,2004-06-14 17:25:27,2020-06-14 17:25:27,,5752,2020.0,6.0,14.0,0
1472,0,,,,0,0.0,0.0,0.0,1
1473,0,1996-07-16 04:00:00,2021-07-15 04:00:00,,8643,2021.0,7.0,15.0,0
1474,0,2004-09-03 20:40:52,2020-09-03 20:40:52,US,5671,2020.0,9.0,3.0,0
1475,0,2020-01-16 19:28:14,2021-01-16 19:28:14,,58,2021.0,1.0,16.0,1
1476,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1477,0,1997-06-12 04:00:00,2020-06-11 04:00:00,US,8312,2020.0,6.0,11.0,0
1478,0,,,,0,0.0,0.0,0.0,1
1479,0,1998-07-11 04:00:00,2020-07-10 04:00:00,US,7918,2020.0,7.0,10.0,0
1480,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1481,0,2017-08-06 18:26:17,2020-08-06 18:26:17,US,951,2020.0,8.0,6.0,0
1482,0,,,,0,0.0,0.0,0.0,1
1483,0,,,,0,0.0,0.0,0.0,1
1484,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1485,0,2012-07-19 22:45:03,2020-07-19 22:45:03,RU,2795,2020.0,7.0,19.0,1
1486,0,2019-10-11 18:49:53,2020-10-11 18:49:53,,155,2020.0,10.0,11.0,0
1487,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1488,0,2011-04-29 11:29:16,2020-04-29 11:29:16,US,3243,2020.0,4.0,29.0,0
1489,0,,,,0,0.0,0.0,0.0,1
1490,0,2013-01-29 09:58:25,2021-01-29 09:58:25,US,2602,2021.0,1.0,29.0,0
1491,0,2006-03-22 00:00:00,2020-08-22 00:00:00,,5107,2020.0,8.0,22.0,0
1492,0,2008-10-15 15:37:53,2020-10-15 15:37:53,US,4168,2020.0,10.0,15.0,1
1493,0,2000-01-21 16:28:17,2021-01-21 16:28:17,US,7358,2021.0,1.0,21.0,0
1494,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1495,0,,2028-06-17 00:00:00,,0,2028.0,6.0,17.0,0
1496,0,2001-10-21 19:11:37,2020-10-21 19:11:37,US,6719,2020.0,10.0,21.0,0
1497,0,1996-02-22 05:00:00,2023-02-23 05:00:00,,8788,2023.0,2.0,23.0,0
1498,0,,,,0,0.0,0.0,0.0,1
1499,0,,,,0,0.0,0.0,0.0,0
1500,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
1501,0,2004-11-19 05:50:20,2021-11-19 05:50:20,PA,5595,2021.0,11.0,19.0,0
1502,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1503,0,2017-05-20 18:31:08,2020-05-20 18:31:08,,1029,2020.0,5.0,20.0,1
1504,0,2015-05-24 18:45:40,2020-05-24 18:45:40,,1756,2020.0,5.0,24.0,1
1505,0,1995-07-16 04:00:00,2021-07-15 04:00:00,,9009,2021.0,7.0,15.0,0
1506,0,,,,0,0.0,0.0,0.0,1
1507,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1508,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1509,0,2017-05-20 18:31:08,2020-05-20 18:31:08,,1029,2020.0,5.0,20.0,1
1510,0,2010-06-22 06:38:59,2023-06-22 06:38:59,CN,3554,2023.0,6.0,22.0,1
1511,0,2013-01-29 09:58:25,2021-01-29 09:58:25,US,2602,2021.0,1.0,29.0,0
1512,0,2008-08-02 19:06:27,2020-08-02 19:06:27,PA,4242,2020.0,8.0,2.0,0
1513,0,2002-03-05 03:25:18,2021-03-05 03:25:18,US,6585,2021.0,3.0,5.0,0
1514,0,2015-02-09 18:46:12,2021-02-09 18:46:12,FR,1860,2021.0,2.0,9.0,0
